t,open_price,close_price,high_price,low_price,volumn
20171109101600,8266000,8265000,8266000,8265000,0.63526199
20171109101700,8266000,8260000,8266000,8259000,0.93406706
20171109101800,8260000,8257000,8261000,8257000,1.14629372
20171109101900,8255000,8260000,8261000,8251000,1.92748011
20171109102000,8260000,8258000,8260000,8252000,1.71450054
20171109102100,8258000,8261000,8261000,8258000,1.58861412
20171109102200,8260000,8260000,8261000,8259000,0.98412819
20171109102300,8261000,8258000,8261000,8250000,2.59952596
20171109102400,8258000,8250000,8258000,8250000,1.78325249
20171109102500,8250000,8252000,8256000,8250000,2.50646909
20171109102600,8255000,8250000,8255000,8249000,2.22476997
20171109102700,8250000,8240000,8255000,8240000,2.31269199
20171109102800,8240000,8230000,8240000,8230000,1.96174927
20171109102900,8230000,8226000,8230000,8220000,1.28300604
20171109103000,8226000,8210000,8226000,8210000,2.98413508
20171109103100,8213000,8214000,8220000,8213000,1.006099
20171109103200,8219000,8215000,8219000,8210000,1.68043329
20171109103300,8215000,8215000,8215000,8212000,1.79920571
20171109103400,8214000,8213000,8215000,8212000,1.10872012
20171109103500,8214000,8215000,8215000,8214000,0.68955227
20171109103600,8215000,8215000,8215000,8214000,3.71094866
20171109103700,8220000,8221000,8240000,8219000,1.24374493
20171109103800,8221000,8238000,8240000,8221000,1.2190786
20171109103900,8240000,8237000,8240000,8237000,0.70879185
20171109104000,8237000,8250000,8250000,8225000,3.09113295
20171109104100,8249000,8250000,8250000,8242000,0.8540399999999999
20171109104200,8250000,8244000,8250000,8242000,0.90312293
20171109104300,8250000,8251000,8260000,8249000,2.02010548
20171109104400,8252000,8260000,8260000,8251000,2.04537432
20171109104500,8260000,8260000,8260000,8250000,2.25632253
20171109104600,8260000,8260000,8260000,8252000,3.75476755
20171109104700,8260000,8264000,8264000,8260000,1.47569232
20171109104800,8264000,8270000,8270000,8263000,1.02255528
20171109104900,8269000,8270000,8270000,8264000,1.98600221
20171109105000,8270000,8293000,8293000,8270000,2.68813798
20171109105100,8293000,8293000,8293000,8271000,1.71323756
20171109105200,8293000,8292000,8293000,8271000,2.17595077
20171109105300,8291000,8295000,8295000,8271000,1.77511583
20171109105400,8294000,8295000,8295000,8294000,1.30649184
20171109105500,8295000,8294000,8295000,8292000,2.83852101
20171109105600,8292000,8291000,8293000,8250000,2.22650034
20171109105700,8291000,8292000,8293000,8252000,2.10116472
20171109105800,8293000,8299000,8300000,8293000,1.35178471
20171109105900,8294000,8305000,8305000,8294000,2.19564116
20171109110000,8309000,8308000,8309000,8300000,2.31542616
20171109110100,8304000,8303000,8304000,8295000,0.87354598
20171109110200,8295000,8293000,8295000,8293000,1.01734183
20171109110300,8294000,8293000,8294000,8292000,0.71611109
20171109110400,8293000,8294000,8294000,8292000,1.34191779
20171109110500,8294000,8296000,8303000,8294000,0.69727106
20171109110600,8303000,8296000,8303000,8296000,0.597567
20171109110700,8296000,8299000,8300000,8296000,0.97002981
20171109110800,8299000,8299000,8299000,8297000,1.7166131000000002
20171109110900,8299000,8301000,8301000,8299000,1.66599461
20171109111000,8301000,8302000,8302000,8301000,0.80464754
20171109111100,8303000,8308000,8309000,8302000,1.85426805
20171109111200,8302000,8309000,8309000,8302000,1.18367095
20171109111300,8309000,8309000,8309000,8307000,0.751941
20171109111400,8309000,8310000,8310000,8304000,1.9837052
20171109111500,8309000,8305000,8309000,8304000,1.70258212
20171109111600,8306000,8308000,8308000,8306000,1.10292824
20171109111700,8308000,8309000,8309000,8308000,1.01431828
20171109111800,8309000,8308000,8310000,8308000,1.902642
20171109111900,8308000,8310000,8310000,8308000,1.353079
20171109112000,8310000,8311000,8311000,8309000,0.94926854
20171109112100,8311000,8315000,8316000,8308000,3.19765077
20171109112200,8315000,8310000,8316000,8310000,1.4627295
20171109112300,8309000,8309000,8316000,8308000,1.6895736
20171109112400,8309000,8309000,8310000,8308000,1.80389426
20171109112500,8310000,8310000,8316000,8310000,0.80971614
20171109112600,8309000,8317000,8317000,8309000,2.96673686
20171109112700,8317000,8319000,8323000,8310000,2.11705476
20171109112800,8323000,8324000,8324000,8319000,1.47295708
20171109112900,8324000,8322000,8324000,8322000,1.68942769
20171109113000,8322000,8324000,8325000,8322000,0.79787747
20171109113100,8323000,8330000,8338000,8323000,3.767242
20171109113200,8329000,8329000,8338000,8329000,1.14597803
20171109113300,8329000,8338000,8338000,8325000,1.7706166
20171109113400,8338000,8331000,8338000,8326000,1.01868203
20171109113500,8331000,8332000,8332000,8328000,0.81604273
20171109113600,8332000,8331000,8332000,8331000,2.43216039
20171109113700,8330000,8331000,8331000,8330000,0.64203753
20171109113800,8331000,8331000,8331000,8331000,0.88723067
20171109113900,8330000,8329000,8331000,8325000,4.28870357
20171109114000,8329000,8330000,8331000,8329000,0.98586526
20171109114100,8325000,8320000,8331000,8320000,6.83469928
20171109114200,8330000,8316000,8330000,8315000,2.08667322
20171109114300,8316000,8316000,8320000,8315000,1.6263627
20171109114400,8317000,8308000,8320000,8308000,2.23700594
20171109114500,8316000,8307000,8316000,8306000,0.99731109
20171109114600,8306000,8301000,8307000,8301000,1.77361934
20171109114700,8301000,8301000,8302000,8300000,2.00323533
20171109114800,8301000,8302000,8302000,8300000,1.22774137
20171109114900,8302000,8306000,8307000,8301000,0.80055182
20171109115000,8305000,8302000,8306000,8302000,1.09997666
20171109115100,8302000,8305000,8306000,8302000,1.07297856
20171109115200,8304000,8302000,8304000,8300000,0.98190735
20171109115300,8300000,8302000,8302000,8300000,1.10100557
20171109115400,8302000,8307000,8307000,8301000,0.93655098
20171109115500,8303000,8305000,8306000,8303000,1.33535943
20171109115600,8305000,8300000,8306000,8299000,1.62189182
20171109115700,8305000,8306000,8307000,8305000,0.78797386
20171109115800,8306000,8307000,8307000,8306000,0.85553957
20171109115900,8307000,8307000,8307000,8301000,1.55988017
20171109120000,8302000,8303000,8307000,8302000,1.22960826
20171109120100,8306000,8305000,8307000,8305000,1.18998982
20171109120200,8305000,8306000,8306000,8305000,1.74768836
20171109120300,8306000,8306000,8307000,8305000,1.07097958
20171109120400,8305000,8304000,8306000,8304000,2.29086899
20171109120500,8302000,8305000,8305000,8302000,2.4893652000000004
20171109120600,8305000,8304000,8305000,8304000,1.79882198
20171109120700,8304000,8305000,8305000,8301000,1.27912054
20171109120800,8305000,8303000,8316000,8303000,1.46151985
20171109120900,8316000,8319000,8320000,8316000,2.8305075
20171109121000,8317000,8328000,8328000,8316000,2.62496717
20171109121100,8328000,8311000,8328000,8311000,1.3966951
20171109121200,8311000,8312000,8319000,8311000,0.79141545
20171109121300,8316000,8318000,8318000,8312000,1.18756377
20171109121400,8316000,8313000,8317000,8313000,1.06372749
20171109121500,8312000,8302000,8316000,8302000,0.88347947
20171109121600,8303000,8313000,8313000,8303000,1.11138498
20171109121700,8312000,8316000,8316000,8306000,0.7941338000000001
20171109121800,8316000,8318000,8318000,8311000,0.84067662
20171109121900,8314000,8314000,8318000,8314000,1.33157045
20171109122000,8315000,8315000,8315000,8313000,1.73993282
20171109122100,8318000,8317000,8319000,8316000,0.56999511
20171109122200,8317000,8320000,8320000,8317000,0.84315072
20171109122300,8317000,8319000,8319000,8317000,1.51415915
20171109122400,8318000,8318000,8319000,8318000,0.95749098
20171109122500,8319000,8319000,8319000,8318000,1.11057533
20171109122600,8318000,8316000,8319000,8316000,1.91240443
20171109122700,8316000,8316000,8316000,8315000,1.16535873
20171109122800,8318000,8318000,8319000,8318000,0.643679
20171109122900,8317000,8318000,8318000,8317000,0.7837850000000001
20171109123000,8318000,8317000,8319000,8315000,1.28443359
20171109123100,8316000,8318000,8318000,8315000,1.6254485
20171109123200,8318000,8318000,8318000,8317000,1.3224406000000002
20171109123300,8318000,8317000,8320000,8317000,0.78239024
20171109123400,8317000,8317000,8318000,8316000,1.28579523
20171109123500,8317000,8317000,8317000,8315000,2.14236863
20171109123600,8316000,8315000,8317000,8315000,2.03830399
20171109123700,8317000,8317000,8317000,8316000,1.60773833
20171109123800,8317000,8315000,8317000,8315000,4.14263762
20171109123900,8317000,8317000,8317000,8316000,1.16406165
20171109124000,8317000,8316000,8317000,8316000,0.8036345
20171109124100,8316000,8316000,8317000,8316000,1.04424426
20171109124200,8317000,8317000,8317000,8316000,1.424382
20171109124300,8317000,8323000,8323000,8315000,2.55411541
20171109124400,8317000,8316000,8326000,8315000,1.70246842
20171109124500,8316000,8323000,8324000,8316000,0.83005616
20171109124600,8318000,8318000,8323000,8318000,0.8296399999999999
20171109124700,8322000,8317000,8323000,8316000,1.35609294
20171109124800,8317000,8317000,8322000,8317000,0.82858699
20171109124900,8318000,8320000,8322000,8317000,0.73393558
20171109125000,8320000,8323000,8324000,8318000,3.41380211
20171109125100,8318000,8322000,8323000,8316000,1.8777884
20171109125200,8322000,8318000,8323000,8318000,3.81837389
20171109125300,8318000,8321000,8323000,8318000,1.23752335
20171109125400,8321000,8321000,8322000,8321000,1.02402773
20171109125500,8321000,8316000,8321000,8315000,3.95331487
20171109125600,8317000,8316000,8317000,8315000,2.58539138
20171109125700,8316000,8316000,8316000,8315000,3.33762506
20171109125800,8316000,8316000,8316000,8316000,0.75543305
20171109125900,8316000,8313000,8318000,8312000,4.3778063
20171109130000,8312000,8311000,8313000,8311000,0.83568363
20171109130100,8311000,8311000,8312000,8311000,0.67787406
20171109130200,8311000,8302000,8312000,8302000,1.71184953
20171109130300,8302000,8302000,8302000,8301000,1.36723233
20171109130400,8302000,8310000,8310000,8302000,0.92643405
20171109130500,8304000,8307000,8310000,8304000,0.79694656
20171109130600,8307000,8300000,8307000,8300000,3.60667018
20171109130700,8306000,8306000,8307000,8302000,0.86546621
20171109130800,8305000,8308000,8310000,8305000,2.09906038
20171109130900,8309000,8308000,8309000,8300000,2.73048394
20171109131000,8308000,8302000,8309000,8300000,0.93444919
20171109131100,8309000,8304000,8309000,8303000,0.81293996
20171109131200,8309000,8307000,8309000,8304000,0.9334177
20171109131300,8307000,8310000,8310000,8300000,4.81547552
20171109131400,8302000,8303000,8310000,8302000,0.89190268
20171109131500,8304000,8302000,8310000,8300000,2.15290318
20171109131600,8302000,8300000,8303000,8300000,2.14152131
20171109131700,8300000,8297000,8302000,8295000,1.75448249
20171109131800,8297000,8297000,8297000,8296000,1.05302781
20171109131900,8297000,8298000,8300000,8296000,1.14924389
20171109132000,8298000,8298000,8298000,8297000,0.62450106
20171109132100,8301000,8297000,8302000,8297000,0.92359964
20171109132200,8297000,8297000,8302000,8296000,1.64051613
20171109132300,8296000,8290000,8296000,8290000,1.04736694
20171109132400,8290000,8291000,8292000,8290000,0.85371488
20171109132500,8291000,8277000,8291000,8271000,1.66996463
20171109132600,8277000,8277000,8277000,8268000,1.9226277
20171109132700,8270000,8275000,8277000,8270000,0.86376769
20171109132800,8275000,8275000,8275000,8272000,0.95327955
20171109132900,8272000,8274000,8274000,8269000,1.0676156
20171109133000,8270000,8271000,8274000,8268000,3.36045822
20171109133100,8273000,8269000,8273000,8269000,1.53184392
20171109133200,8270000,8273000,8274000,8269000,1.8865768
20171109133300,8272000,8274000,8274000,8268000,2.56812139
20171109133400,8274000,8273000,8274000,8273000,0.81959889
20171109133500,8271000,8272000,8273000,8262000,1.52521412
20171109133600,8272000,8272000,8272000,8271000,1.13701128
20171109133700,8271000,8270000,8273000,8269000,2.00431475
20171109133800,8271000,8271000,8271000,8271000,1.10331794
20171109133900,8271000,8274000,8275000,8271000,2.62622693
20171109134000,8275000,8290000,8290000,8275000,1.63035343
20171109134100,8290000,8290000,8290000,8289000,2.00259718
20171109134200,8290000,8289000,8290000,8289000,1.62742164
20171109134300,8288000,8275000,8289000,8275000,1.75203435
20171109134400,8274000,8274000,8275000,8274000,1.17102213
20171109134500,8274000,8275000,8275000,8274000,1.95127337
20171109134600,8274000,8274000,8275000,8274000,1.07090277
20171109134700,8274000,8274000,8275000,8274000,1.03362881
20171109134800,8274000,8275000,8275000,8273000,1.18049277
20171109134900,8275000,8273000,8275000,8273000,1.73242879
20171109135000,8274000,8271000,8285000,8271000,1.38001883
20171109135100,8273000,8285000,8285000,8273000,1.23768504
20171109135200,8276000,8284000,8284000,8276000,1.20846383
20171109135300,8283000,8275000,8283000,8274000,1.12570469
20171109135400,8275000,8274000,8284000,8271000,1.27728763
20171109135500,8274000,8274000,8275000,8273000,1.18262922
20171109135600,8274000,8273000,8274000,8271000,1.80414795
20171109135700,8274000,8274000,8274000,8271000,0.82767017
20171109135800,8274000,8274000,8274000,8273000,1.15758458
20171109135900,8274000,8270000,8274000,8270000,1.54021361
20171109140000,8270000,8271000,8271000,8269000,2.93245802
20171109140100,8271000,8271000,8271000,8269000,1.39907306
20171109140200,8271000,8270000,8271000,8270000,0.99272473
20171109140300,8270000,8270000,8271000,8267000,1.13672783
20171109140400,8270000,8268000,8271000,8268000,1.22076948
20171109140500,8269000,8271000,8271000,8267000,1.48024247
20171109140600,8268000,8271000,8271000,8265000,2.41219595
20171109140700,8269000,8270000,8270000,8269000,1.10717719
20171109140800,8269000,8270000,8270000,8269000,0.41949224
20171109140900,8270000,8268000,8270000,8268000,3.38488515
20171109141000,8269000,8270000,8271000,8269000,0.88864892
20171109141100,8271000,8272000,8274000,8271000,1.10849995
20171109141200,8274000,8271000,8274000,8271000,0.91223215
20171109141300,8271000,8271000,8271000,8271000,1.25262392
20171109141400,8271000,8271000,8272000,8271000,0.70724186
20171109141500,8271000,8273000,8273000,8271000,2.1008441
20171109141600,8273000,8274000,8274000,8273000,1.62548847
20171109141700,8274000,8281000,8281000,8274000,0.71715982
20171109141800,8281000,8285000,8285000,8276000,2.35368806
20171109141900,8286000,8276000,8287000,8275000,3.17577342
20171109142000,8286000,8287000,8287000,8285000,0.76175335
20171109142100,8287000,8298000,8299000,8287000,0.82108128
20171109142200,8288000,8296000,8298000,8288000,0.75193095
20171109142300,8289000,8290000,8296000,8289000,0.64500592
20171109142400,8296000,8291000,8296000,8290000,1.69555733
20171109142500,8296000,8291000,8296000,8291000,0.81316258
20171109142600,8292000,8293000,8296000,8292000,2.85758883
20171109142700,8293000,8296000,8296000,8293000,1.1517435
20171109142800,8293000,8295000,8295000,8293000,1.50920633
20171109142900,8296000,8299000,8299000,8296000,2.36036435
20171109143000,8297000,8298000,8300000,8297000,1.53498859
20171109143100,8298000,8299000,8300000,8298000,1.72773062
20171109143200,8299000,8299000,8299000,8298000,1.022602
20171109143300,8299000,8299000,8299000,8298000,0.92084391
20171109143400,8299000,8300000,8300000,8299000,1.22858269
20171109143500,8300000,8301000,8302000,8300000,2.50825414
20171109143600,8301000,8302000,8302000,8301000,1.79622332
20171109143700,8307000,8306000,8307000,8300000,4.43058667
20171109143800,8306000,8300000,8306000,8299000,1.55467737
20171109143900,8300000,8300000,8300000,8299000,1.5516166
20171109144000,8301000,8302000,8306000,8301000,0.79161299
20171109144100,8302000,8305000,8306000,8301000,0.96589417
20171109144200,8303000,8304000,8304000,8303000,1.29059278
20171109144300,8303000,8303000,8304000,8303000,0.86907156
20171109144400,8303000,8301000,8303000,8301000,1.25038984
20171109144500,8302000,8301000,8302000,8300000,1.2624881
20171109144600,8302000,8301000,8302000,8300000,3.04287148
20171109144700,8301000,8302000,8302000,8300000,1.47856567
20171109144800,8301000,8301000,8301000,8301000,0.986867
20171109144900,8301000,8300000,8302000,8300000,0.88980188
20171109145000,8300000,8300000,8300000,8300000,0.77009008
20171109145100,8300000,8299000,8300000,8299000,1.52393719
20171109145200,8300000,8299000,8302000,8299000,3.77895754
20171109145300,8299000,8297000,8299000,8290000,1.97953657
20171109145400,8291000,8289000,8291000,8287000,0.981002
20171109145500,8287000,8280000,8287000,8280000,1.51980021
20171109145600,8279000,8296000,8296000,8279000,1.38655761
20171109145700,8296000,8296000,8298000,8295000,0.89786875
20171109145800,8296000,8295000,8296000,8295000,0.75888802
20171109145900,8296000,8295000,8296000,8295000,0.82791278
20171109150000,8295000,8293000,8295000,8282000,1.30143437
20171109150100,8293000,8282000,8295000,8282000,1.69697319
20171109150200,8281000,8294000,8294000,8281000,1.57729326
20171109150300,8292000,8292000,8292000,8290000,1.022352
20171109150400,8283000,8292000,8293000,8283000,2.10896556
20171109150500,8283000,8292000,8295000,8283000,1.82480992
20171109150600,8292000,8295000,8298000,8292000,1.36949561
20171109150700,8295000,8283000,8295000,8283000,1.11020662
20171109150800,8284000,8283000,8284000,8283000,1.19276595
20171109150900,8283000,8294000,8295000,8282000,1.32189558
20171109151000,8283000,8284000,8294000,8283000,0.950573
20171109151100,8283000,8286000,8286000,8283000,1.00500417
